season,week,play_id,game_id,drive,posteam,defteam,home_team,home_team_score,away_team,away_team_score,score_differential,quarter,drive_start_time,play_type,play_desc,down,yds_to_go,pass_yards_gained,rush_yards_gained,drive_end_time,field_side,yard_line,pass,rush,punt,punt_return,punt_muffed,kickoff_play,incompletion,completion,touchdown_play,passing_touchdown,rushing_touchdown,receiving_touchdown,field_goal,field_goal_made,field_goal_missed,fumble,fumble_forced,punt_return_td,kickoff_return_td,kickoff_touchback,punt_downed,penalty,penalty_declined,penalty_accepted,no_play,extra_point_attempt,extra_point_made,extra_point_missed,first_down,first_down_pass,first_down_rush,third_down_failed,third_down_converted,fourth_down_attempt,fourth_down_failed,fourth_down_converted,sack,interception,kickoff_fair_catch,kickoff_out_of_bounds,kickoff_return,punt_fair_catch,punt_out_of_bound,punt_touchback,punt_blocked,field_goal_blocked,extra_point_blocked,shotgun,no_huddle,change_of_poss,turnover_downs,end_of_half,first_by_penalty,first_by_yards,pass_attempt,pass_breakup,interception_return_touchdown,fumble_return_touchdown,safety,field_goal_return_touchdown,qb_hurry,rush_attempt,timeout,qb_kneel,fumble_return,qb_spike,two_point_attempt,two_point_success,two_point_failed,completion_player_name,reception_player_name,passer_player_name,targeted_player_name,sack_taken_player_name,rusher_player_name,punter_player_name,punt_returner_player_name,kickoff_player_name,kickoff_returner_player_name,field_goal_player_name,penalty_play_text,extra_point_player_name,sack_player_name,sack_player_name_2,solo_sack_player_name,half_sack_player_name_1,half_sack_player_name_2,interception_thrown_player_name,interception_player_name,pass_breakup_player_name,qb_hurry_player_name,qb_hurry_player_name_2,tackle_player_name,tackle_player_name_2,solo_tackle_player_name,assissted_tackle_player_name,assissted_tackle_player_name_2,fumble_player_name,fumble_recovered_player_name,fumble_recovered_team,timeout_team,punt_block_player_name,punt_block_recovered_player_name,punt_block_recovered_team,field_goal_block_player_name,field_goal_block_recovered_player_name,field_goal_block_recovered_team,field_goal_returner_player_name,touchdown_player_name,completion_yds,reception_yds,rushing_yds,field_goal_yds,punt_yds,punt_returner_yds,kickoff_yds,kickoff_returner_yds,sack_yds,penalty_yds,fumble_return_yds,game_half,pass_direction,pass_depth,run_direction,target,drive_start_quarter,drive_start,ball_on,drive_end_quarter,drive_end,end_on,drive_number_plays,drive_yds,time_of_possession,redzone,success,stuffed_run,position_passer_player,position_completion_player,position_incompletion_player,position_sack_taken_player,position_interception_thrown_player,position_reception_player,position_targeted_player,position_rusher_player,position_touchdown_player,position_solo_sack_player,position_half_sack_player,position_half_sack_player_name,position_interception_player,position_pass_breakup_player
2024,1,119,MHU_DSU_2024,15,Delta St.,Mars Hill,MHU,7,DSU,17,-10,3,14:51,no_play,"Timeout Other, clock 11:54.",1,7,NA,NA,10:31,MHU,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,NA,0,3,kickoff,DSU34,3,touchdown,,10,66,4:20,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,120,MHU_DSU_2024,15,Delta St.,Mars Hill,MHU,7,DSU,17,-10,3,14:51,rush,"No Huddle-Shotgun Smith,Kelvin rush middle for 0 yards to the MHU07 (Pierce,Keenan; Rwibuka,Sammuel).",1,7,NA,0,10:31,MHU,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Kelvin Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keenan Pierce,Sammuel Rwibuka,NA,Keenan Pierce,Sammuel Rwibuka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,middle,0,3,kickoff,DSU34,3,touchdown,,10,66,4:20,1,0,1,NA,NA,NA,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA
2024,1,121,MHU_DSU_2024,15,Delta St.,Mars Hill,MHU,7,DSU,17,-10,3,14:51,rush,"No Huddle-Shotgun Kirk,Cole rush right for 0 yards to the MHU07 (Hicks,Jaidyn; Fitzpatrick,Dexter).",2,7,NA,0,10:31,MHU,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Cole Kirk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jaidyn Hicks,Dexter Fitzpatrick,NA,Jaidyn Hicks,Dexter Fitzpatrick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,right,0,3,kickoff,DSU34,3,touchdown,,10,66,4:20,1,0,1,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,1,122,MHU_DSU_2024,15,Delta St.,Mars Hill,MHU,7,DSU,17,-10,3,14:51,pass,"No Huddle-Shotgun Kirk,Cole pass complete short left to Green,Jaylen caught at MHU00, for 7 yards to the MHU00 TOUCHDOWN, clock 10:31.",3,7,7,NA,10:31,MHU,7,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,Cole Kirk,Jaylen Green,Cole Kirk,Jaylen Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jaylen Green,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,left,short,NA,1,3,kickoff,DSU34,3,touchdown,,10,66,4:20,1,0,0,QB,QB,NA,NA,NA,WR,WR,NA,WR,NA,NA,NA,NA,NA
2024,1,123,MHU_DSU_2024,15,Delta St.,Mars Hill,MHU,7,DSU,17,-10,3,14:51,extra_point,"Herber,Nick kick attempt good (H: Burleson,Parker, LS: Studer,Andrew).",1,10,NA,NA,10:31,MHU,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nick Herber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,NA,0,3,kickoff,DSU34,3,touchdown,,10,66,4:20,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,124,MHU_DSU_2024,NA,NA,NA,MHU,NA,DSU,NA,NA,NA,10:31,kickoff,"Burleson,Parker kickoff 65 yards to the MHU00, Touchback.",1,10,NA,NA,NA,DSU,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parker Burleson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,2nd,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,125,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,pass,"Shotgun Martin,JR pass incomplete short left to Thompson,Simeon thrown to MHU33.",1,10,NA,NA,2:52,MHU,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,JR Martin,Simeon Thompson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,left,short,NA,1,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,126,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,pass,"Shotgun Martin,JR pass incomplete short left to Gullette,Jon thrown to MHU30.",2,10,NA,NA,2:52,MHU,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,JR Martin,Jon Gullette,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,left,short,NA,1,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,QB,NA,QB,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA,NA
2024,1,127,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,pass,"Shotgun Martin,JR pass complete short left to Gullette,Jon caught at MHU29, for 13 yards to the MHU38 (Holsey,Tye; Carter,William), 1ST DOWN.",3,10,13,NA,2:52,MHU,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,JR Martin,Jon Gullette,JR Martin,Jon Gullette,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tye Holsey,William Carter,NA,Tye Holsey,William Carter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,left,short,NA,1,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,QB,QB,NA,NA,NA,RB,RB,NA,NA,NA,NA,NA,NA,NA
2024,1,128,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,rush,"Shotgun Gullette,Jon rush left for 3 yards gain to the MHU41 (Taylor,Ahmir).",1,10,NA,3,2:52,MHU,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Jon Gullette,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ahmir Taylor,NA,Ahmir Taylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,left,0,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,NA,NA,NA,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA
2024,1,129,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,rush,"Shotgun Martin,JR rush right for 5 yards gain to the MHU46 (Jenkins,William) PENALTY DSU Personal Foul (Jenkins,William) 15 yards from MHU46 to DSU39, 1ST DOWN.",2,7,NA,5,2:52,MHU,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,JR Martin,NA,NA,NA,NA,NA,"PENALTY DSU Personal Foul (Jenkins,William) 15 yards from MHU46 to DSU39, 1ST DOWN.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,William Jenkins,NA,William Jenkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,15,NA,2nd,NA,NA,right,0,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,1,0,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,1,130,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,pass,"Shotgun Martin,JR sacked for loss of 2 yards to the DSU41 (Barnes,Demetric).",1,10,NA,NA,2:52,DSU,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,JR Martin,NA,JR Martin,NA,NA,NA,NA,NA,NA,NA,NA,"Barnes,Demetric",NA,Demetric Barnes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2nd,NA,NA,NA,0,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,QB,NA,NA,QB,NA,NA,NA,NA,NA,DL,NA,NA,NA,NA
2024,1,131,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,no_play,"Timeout Mars Hill, clock 07:54.",2,12,NA,NA,2:52,DSU,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mars Hill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,NA,0,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,132,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,rush,"Shotgun Boney,Demetrius rush middle for 6 yards gain to the DSU35 (Jenkins,William).",2,12,NA,6,2:52,DSU,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Demetrius Boney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,William Jenkins,NA,William Jenkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,middle,0,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,1,133,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,rush,"Shotgun Martin,JR rush left for 2 yards gain to the DSU33 (Bonner,Chris; Holsey,Tye).",3,6,NA,2,2:52,DSU,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,JR Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Bonner,Tye Holsey,NA,Chris Bonner,Tye Holsey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,left,0,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,1,134,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,pass,"Shotgun Martin,JR pass complete short middle to Louis Jr.,Edward caught at DSU28, for 5 yards to the DSU28 (Doss,Taylon), 1ST DOWN.",4,4,5,NA,2:52,DSU,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,JR Martin,Edward Louis Jr.,JR Martin,Edward Louis Jr.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taylon Doss,NA,Taylon Doss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,middle,short,NA,1,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,QB,QB,NA,NA,NA,WR,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,135,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,pass,"Shotgun Martin,JR pass complete short middle to DeBerry,Beau caught at DSU25, for 9 yards to the DSU19 (Taylor,Ahmir).",1,10,9,NA,2:52,DSU,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,JR Martin,Beau DeBerry,JR Martin,Beau DeBerry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ahmir Taylor,NA,Ahmir Taylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,middle,short,NA,1,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,1,0,QB,QB,NA,NA,NA,TE,TE,NA,NA,NA,NA,NA,NA,NA
2024,1,136,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,no_play,"Timeout Other, clock 05:45.",2,1,NA,NA,2:52,DSU,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,NA,0,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,137,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,rush,"Shotgun Martin,JR rush middle for 5 yards gain to the DSU14 (Taylor,Ahmir), 1ST DOWN.",2,1,NA,5,2:52,DSU,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,JR Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ahmir Taylor,NA,Ahmir Taylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,middle,0,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,1,0,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,1,138,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,rush,"Shotgun Martin,JR rush left for 0 yards to the DSU14 (Martin,Mario; Windham,Marlon).",1,10,NA,0,2:52,DSU,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,JR Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mario Martin,Marlon Windham,NA,Mario Martin,Marlon Windham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,left,0,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,1,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,1,139,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,pass,"Shotgun Martin,JR pass complete short right to Gullette,Jon caught at DSU16, for 1 yard loss to the DSU15 (Windham,Marlon).",2,10,-1,NA,2:52,DSU,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,JR Martin,Jon Gullette,JR Martin,Jon Gullette,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marlon Windham,NA,Marlon Windham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,right,short,NA,1,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,QB,QB,NA,NA,NA,RB,RB,NA,NA,NA,NA,NA,NA,NA
2024,1,140,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,rush,"Shotgun Gullette,Jon rush middle for 2 yards gain to the DSU13 (Taylor,Ahmir).",3,11,NA,2,2:52,DSU,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Jon Gullette,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ahmir Taylor,NA,Ahmir Taylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,middle,0,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,NA,NA,NA,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA
2024,1,141,MHU_DSU_2024,16,Mars Hill,Delta St.,MHU,10,DSU,17,-7,3,10:31,field_goal,"Teachey,Lon field goal attempt from 30 yards GOOD (H: Bridges,Hunter, LS: Shuford,Travis), clock 02:52.",4,9,NA,NA,2:52,DSU,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lon Teachey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,NA,0,3,kickoff,MHU25,3,field_goal,DSU13,15,62,7:39,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
